Experiment Index,Algorithm,Data Type,Size,Structure,Trial,Time,Source
164,SelectionSortGPT,int,100,worstCase,99,0.02,Mac
164,SelectionSortGPT,int,100,worstCase,100,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,1,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,2,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,3,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,4,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,5,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,6,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,7,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,8,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,9,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,10,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,11,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,12,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,13,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,14,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,15,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,16,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,17,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,18,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,19,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,20,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,21,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,22,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,23,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,24,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,25,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,26,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,27,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,28,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,29,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,30,0.02,Mac
165,SelectionSortGPT,int,100,averageCase,31,0.03,Mac
165,SelectionSortGPT,int,100,averageCase,32,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,33,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,34,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,35,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,36,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,37,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,38,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,39,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,40,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,41,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,42,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,43,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,44,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,45,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,46,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,47,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,48,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,49,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,50,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,51,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,52,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,53,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,54,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,55,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,56,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,57,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,58,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,59,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,60,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,61,0.12,Mac
165,SelectionSortGPT,int,100,averageCase,62,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,63,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,64,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,65,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,66,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,67,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,68,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,69,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,70,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,71,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,72,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,73,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,74,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,75,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,76,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,77,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,78,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,79,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,80,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,81,0.11,Mac
165,SelectionSortGPT,int,100,averageCase,82,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,83,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,84,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,85,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,86,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,87,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,88,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,89,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,90,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,91,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,92,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,93,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,94,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,95,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,96,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,97,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,98,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,99,0.1,Mac
165,SelectionSortGPT,int,100,averageCase,100,0.1,Mac
166,SelectionSortGPT,int,1000,bestCase,1,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,2,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,3,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,4,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,5,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,6,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,7,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,8,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,9,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,10,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,11,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,12,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,13,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,14,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,15,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,16,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,17,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,18,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,19,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,20,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,21,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,22,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,23,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,24,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,25,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,26,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,27,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,28,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,29,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,30,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,31,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,32,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,33,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,34,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,35,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,36,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,37,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,38,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,39,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,40,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,41,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,42,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,43,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,44,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,45,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,46,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,47,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,48,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,49,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,50,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,51,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,52,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,53,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,54,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,55,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,56,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,57,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,58,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,59,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,60,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,61,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,62,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,63,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,64,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,65,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,66,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,67,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,68,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,69,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,70,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,71,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,72,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,73,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,74,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,75,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,76,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,77,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,78,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,79,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,80,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,81,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,82,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,83,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,84,0.53,Mac
166,SelectionSortGPT,int,1000,bestCase,85,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,86,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,87,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,88,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,89,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,90,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,91,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,92,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,93,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,94,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,95,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,96,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,97,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,98,0.52,Mac
166,SelectionSortGPT,int,1000,bestCase,99,0.51,Mac
166,SelectionSortGPT,int,1000,bestCase,100,0.53,Mac
167,SelectionSortGPT,int,1000,worstCase,1,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,2,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,3,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,4,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,5,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,6,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,7,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,8,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,9,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,10,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,11,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,12,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,13,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,14,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,15,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,16,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,17,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,18,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,19,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,20,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,21,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,22,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,23,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,24,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,25,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,26,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,27,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,28,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,29,0.53,Mac
167,SelectionSortGPT,int,1000,worstCase,30,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,31,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,32,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,33,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,34,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,35,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,36,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,37,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,38,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,39,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,40,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,41,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,42,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,43,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,44,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,45,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,46,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,47,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,48,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,49,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,50,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,51,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,52,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,53,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,54,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,55,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,56,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,57,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,58,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,59,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,60,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,61,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,62,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,63,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,64,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,65,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,66,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,67,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,68,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,69,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,70,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,71,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,72,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,73,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,74,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,75,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,76,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,77,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,78,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,79,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,80,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,81,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,82,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,83,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,84,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,85,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,86,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,87,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,88,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,89,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,90,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,91,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,92,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,93,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,94,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,95,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,96,0.5,Mac
167,SelectionSortGPT,int,1000,worstCase,97,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,98,0.51,Mac
167,SelectionSortGPT,int,1000,worstCase,99,0.52,Mac
167,SelectionSortGPT,int,1000,worstCase,100,0.5,Mac
168,SelectionSortGPT,int,1000,averageCase,1,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,2,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,3,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,4,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,5,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,6,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,7,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,8,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,9,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,10,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,11,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,12,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,13,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,14,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,15,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,16,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,17,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,18,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,19,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,20,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,21,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,22,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,23,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,24,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,25,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,26,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,27,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,28,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,29,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,30,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,31,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,32,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,33,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,34,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,35,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,36,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,37,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,38,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,39,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,40,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,41,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,42,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,43,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,44,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,45,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,46,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,47,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,48,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,49,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,50,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,51,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,52,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,53,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,54,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,55,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,56,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,57,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,58,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,59,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,60,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,61,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,62,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,63,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,64,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,65,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,66,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,67,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,68,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,69,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,70,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,71,0.67,Mac
168,SelectionSortGPT,int,1000,averageCase,72,0.68,Mac
168,SelectionSortGPT,int,1000,averageCase,73,0.67,Mac
168,SelectionSortGPT,int,1000,averageCase,74,0.58,Mac
168,SelectionSortGPT,int,1000,averageCase,75,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,76,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,77,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,78,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,79,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,80,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,81,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,82,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,83,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,84,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,85,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,86,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,87,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,88,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,89,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,90,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,91,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,92,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,93,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,94,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,95,0.54,Mac
168,SelectionSortGPT,int,1000,averageCase,96,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,97,0.53,Mac
168,SelectionSortGPT,int,1000,averageCase,98,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,99,0.52,Mac
168,SelectionSortGPT,int,1000,averageCase,100,0.53,Mac
169,SelectionSortGPT,int,10000,bestCase,1,50.69,Mac
169,SelectionSortGPT,int,10000,bestCase,2,50.6,Mac
169,SelectionSortGPT,int,10000,bestCase,3,50.64,Mac
169,SelectionSortGPT,int,10000,bestCase,4,50.65,Mac
169,SelectionSortGPT,int,10000,bestCase,5,50.63,Mac
169,SelectionSortGPT,int,10000,bestCase,6,51.0,Mac
169,SelectionSortGPT,int,10000,bestCase,7,50.62,Mac
169,SelectionSortGPT,int,10000,bestCase,8,50.66,Mac
169,SelectionSortGPT,int,10000,bestCase,9,50.66,Mac
169,SelectionSortGPT,int,10000,bestCase,10,50.8,Mac
169,SelectionSortGPT,int,10000,bestCase,11,51.37,Mac
169,SelectionSortGPT,int,10000,bestCase,12,50.67,Mac
